id;course_id;grade
23;8;7.5
23;8;8.5
23;8;6.5
23;4;4.5
23;4;7.5
23;3;13.5
23;3;15.25
23;3;14.5
23;3;13
23;3;12.75
23;3;13.25
23;3;14.75
23;7;11.4
23;7;10.9
23;7;10.1
23;7;9.3
23;7;9.7
23;7;12
23;9;11.1
23;9;10
23;9;7.3
23;9;9.7
23;9;13.8
23;5;12.25
23;5;12.75
23;5;9.75
23;5;11.75
23;5;15
23;5;17.75
23;5;17
23;5;18.75
23;5;16.5
23;10;2
23;10;2.5
23;10;7.5
23;10;5
23;10;1
23;6;20
23;6;16.5
23;6;unknown
23;6;17.75
23;6;12.5
23;6;16.25
23;6;18.75
23;6;17
23;1;10.5
23;1;17
23;1;13
23;1;14.5
23;1;11
23;1;10
23;2;7
23;2;8
23;2;6.5
23;2;9.5
23;2;13
47;8;7
47;8;unknown
47;8;7
47;8;6.5
47;8;11
47;4;8.5
47;4;6.5
47;4;7.5
47;3;14.25
47;3;13.25
47;3;15.25
47;3;14.75
47;3;14.5
47;3;16.25
47;3;13.5
47;7;10.7
47;7;9.8
47;7;10.6
47;7;10
47;7;11.3
47;7;9.2
47;9;10.3
47;9;10.4
47;9;9.8
47;9;10.3
47;9;10.4
47;9;9.9
47;5;10.5
47;5;14.25
47;5;11
47;5;11.75
47;5;14
47;5;11.75
47;5;16.25
47;5;10.75
47;5;13.5
47;10;9.5
47;10;8.5
47;10;12.5
47;10;6
47;10;6.5
47;6;13
47;6;14.5
47;6;15.5
47;6;12.75
47;6;12.5
47;6;13.5
47;6;8.75
47;6;12.25
47;1;15
47;1;14.5
47;1;11.5
47;1;9
47;1;7.5
47;1;11.5
47;1;10
47;2;7.5
47;2;6.5
47;2;8
47;2;10.5
47;2;7.5
74;8;6.5
74;8;7.5
74;8;9
74;8;unknown
74;8;6.5
74;8;8
74;4;7.5
74;4;7.5
74;4;8
74;3;13.5
74;3;18
74;3;15.5
74;3;13.25
74;3;17.25
74;3;17.25
74;3;15
74;7;9.2
74;7;9.5
74;7;9.1
74;7;10.1
74;7;11.4
74;7;11.5
74;9;9
74;9;12
74;9;0.6
74;9;12
74;9;7.2
74;9;9.8
74;5;8.25
74;5;12.75
74;5;16.75
74;5;unknown
74;5;4.5
74;5;10.25
74;5;9.5
74;5;11.5
74;10;5
74;10;11.5
74;10;11.5
74;10;9
74;10;6
74;6;10.25
74;6;15.25
74;6;9.5
74;6;15.75
74;6;13.5
74;6;10.25
74;6;9.5
74;6;11.25
74;1;6.5
74;1;15
74;1;11
74;1;12.5
74;1;12
74;1;13.5
74;1;12
74;2;5
74;2;7
74;2;3
74;2;11
74;2;7
89;8;8.5
89;8;8.5
89;8;8.5
89;8;6.5
89;8;8
89;8;8
89;4;7
89;4;7.5
89;4;9
89;3;15
89;3;13.25
89;3;14.75
89;3;13.75
89;3;14.5
89;3;13.25
89;3;15.5
89;7;10.2
89;7;13.2
89;7;11.6
89;7;10.2
89;7;10.9
89;7;11.5
89;9;6.7
89;9;12.4
89;9;unknown
89;9;6.2
89;9;20
89;9;5.7
89;5;12.75
89;5;9.5
89;5;14.75
89;5;13.5
89;5;15.5
89;5;16.75
89;5;12.75
89;5;7.25
89;5;8.75
89;10;10
89;10;7.5
89;10;8.5
89;10;8
89;10;6
89;6;15.5
89;6;14.5
89;6;14.25
89;6;13.25
89;6;10.5
89;6;11.25
89;6;19
89;6;15.5
89;1;11.5
89;1;14
89;1;12.5
89;1;10.5
89;1;10
89;1;9.5
89;1;13
89;2;6.5
89;2;9
89;2;7.5
89;2;5.5
89;2;10.5
92;8;7
92;8;6
92;8;7.5
92;8;6
92;8;7
92;8;7.5
92;4;8
92;4;5.5
92;4;7.5
92;3;14.25
92;3;17.25
92;3;14.75
92;3;13.5
92;3;15.25
92;3;14.5
92;3;14.25
92;7;9.6
92;7;10.2
92;7;10.7
92;7;9.8
92;7;9.9
92;7;10.6
92;9;9
92;9;5.9
92;9;8.8
92;9;7.1
92;9;unknown
92;9;8.6
92;5;unknown
92;5;15.5
92;5;10.75
92;5;11.75
92;5;19.75
92;5;7.25
92;5;10.5
92;5;14.75
92;5;12.75
92;10;4
92;10;7
92;10;12
92;10;unknown
92;10;4
92;6;18
92;6;15
92;6;16.75
92;6;11.5
92;6;14.25
92;6;18.75
92;6;10.75
92;6;14.5
92;1;10
92;1;9.5
92;1;10
92;1;8.5
92;1;unknown
92;1;12.5
92;1;8.5
92;2;11.5
92;2;10
92;2;7.5
92;2;8.5
92;2;15
97;8;8.5
97;8;7.5
97;8;8.5
97;8;7.5
97;8;5
97;8;7.5
97;4;8
97;4;6
97;4;6
97;3;14.5
97;3;12.25
97;3;14.75
97;3;17
97;3;12.75
97;3;14
97;7;12.3
97;7;9.3
97;7;12.2
97;7;11.4
97;7;10.2
97;7;11.6
97;9;17.7
97;9;8.7
97;9;14.4
97;9;12.1
97;9;13.9
97;9;9.8
97;5;16
97;5;14.25
97;5;11.25
97;5;18.75
97;5;17.25
97;5;6.25
97;5;13.25
97;5;16.75
97;5;11
97;10;4
97;10;3.5
97;10;6.5
97;10;7
97;10;11
97;6;19.75
97;6;9.75
97;6;15.25
97;6;18.75
97;6;14.25
97;6;14.5
97;6;15.5
97;6;17.75
97;1;unknown
97;1;11.5
97;1;15
97;1;11.5
97;1;11
97;1;10
97;1;13
97;2;6
97;2;6.5
97;2;14
97;2;10.5
97;2;12
117;8;9
117;8;7.5
117;8;7
117;8;8
117;8;8.5
117;8;8.5
117;4;5.5
117;4;6
117;4;6.5
117;3;14.75
117;3;15.5
117;3;15
117;3;15.25
117;3;14.25
117;3;14.25
117;3;15.75
117;7;9.5
117;7;9.4
117;7;9.9
117;7;10.3
117;7;10.3
117;7;10.2
117;9;14.3
117;9;7.9
117;9;6.3
117;9;9.8
117;9;10.8
117;9;11.8
117;5;10.75
117;5;14.75
117;5;18
117;5;12.25
117;5;12.75
117;5;15.75
117;5;13.75
117;5;12.25
117;5;11
117;10;9
117;10;8.5
117;10;11
117;10;9.5
117;10;7
117;6;15
117;6;15
117;6;12.25
117;6;15
117;6;16
117;6;13.75
117;6;15.75
117;6;9.25
117;1;11.5
117;1;11
117;1;8
117;1;11.5
117;1;11
117;1;12.5
117;1;11.5
117;2;10
117;2;7
117;2;11
117;2;7
117;2;8
123;8;9
123;8;8
123;8;6.5
123;8;8.5
123;8;6
123;8;8
123;4;9.5
123;4;6.5
123;4;6.5
123;3;14.5
123;3;14.75
123;3;13.75
123;3;15.5
123;3;15.25
123;3;15
123;7;10.8
123;7;11.5
123;7;13
123;7;11.1
123;7;9.5
123;7;10.7
123;9;12
123;9;8
123;9;8.7
123;9;10.3
123;9;12.2
123;9;9.4
123;5;16
123;5;12.75
123;5;11.25
123;5;13.75
123;5;15
123;5;14.25
123;5;15.75
123;5;11.25
123;5;12
123;10;7.5
123;10;5
123;10;5
123;10;9
123;10;12
123;6;15.5
123;6;16
123;6;15.25
123;6;11
123;6;13.25
123;6;11.75
123;6;12.75
123;6;16
123;1;11.5
123;1;10
123;1;9
123;1;10.5
123;1;10
123;1;12
123;1;14
123;2;8.5
123;2;12
123;2;10
123;2;9.5
123;2;8.5
131;8;7.5
131;8;6.5
131;8;7.5
131;8;6.5
131;8;8
131;4;7
131;4;6.5
131;4;8.5
131;3;14.5
131;3;17
131;3;15.5
131;3;14.75
131;3;15.5
131;3;14.5
131;3;13.5
131;7;8.6
131;7;9.3
131;7;10.2
131;7;10.8
131;7;10.5
131;7;10
131;9;7
131;9;9.3
131;9;unknown
131;9;11.6
131;9;13.5
131;9;14.7
131;5;11.75
131;5;14
131;5;13.5
131;5;7.5
131;5;12.75
131;5;14.75
131;5;11.25
131;5;14.25
131;5;11.25
131;10;6.5
131;10;8
131;10;10.5
131;10;6.5
131;10;8.5
131;6;unknown
131;6;13.5
131;6;11.75
131;6;13.5
131;6;15
131;6;11.75
131;6;14
131;6;10.5
131;1;10.5
131;1;15
131;1;8.5
131;1;9
131;1;11.5
131;1;11.5
131;1;10.5
131;2;11
131;2;6
131;2;6
131;2;5.5
131;2;8
135;8;8
135;8;8
135;8;6
135;8;6.5
135;8;5.5
135;8;9.5
135;4;8.5
135;4;7
135;3;13.75
135;3;14.75
135;3;15.5
135;3;12.75
135;3;12.25
135;3;14
135;3;13.25
135;7;9.3
135;7;12.1
135;7;10.5
135;7;10.7
135;7;10.9
135;7;10.8
135;9;unknown
135;9;12.2
135;9;9.6
135;9;9.1
135;9;13.2
135;9;8.2
135;5;16.25
135;5;12
135;5;12.25
135;5;14
135;5;18.25
135;5;9
135;5;12.75
135;5;18
135;5;13
135;10;6
135;10;12
135;10;3.5
135;10;4
135;10;11
135;6;16
135;6;12
135;6;16.75
135;6;13.5
135;6;15.25
135;6;10.75
135;6;11.5
135;6;unknown
135;1;11.5
135;1;13.5
135;1;10
135;1;6.5
135;1;8.5
135;1;9
135;2;10.5
135;2;5.5
135;2;8
135;2;7.5
135;2;9
187;8;9
187;8;unknown
187;8;8.5
187;8;8.5
187;8;5
187;8;9
187;4;6.5
187;4;5.5
187;4;8
187;3;15.25
187;3;14.25
187;3;13.25
187;3;15.25
187;3;16
187;3;13.25
187;3;14
187;7;9.5
187;7;10.4
187;7;11.8
187;7;11.1
187;7;10.2
187;7;12
187;9;3
187;9;10.2
187;9;12.9
187;9;9.8
187;9;8.1
187;9;14.5
187;5;13.25
187;5;17
187;5;13.5
187;5;9.5
187;5;14.5
187;5;11
187;5;15.5
187;5;10.5
187;10;5.5
187;10;6
187;10;14
187;10;6
187;10;5
187;6;13.25
187;6;17.75
187;6;17.75
187;6;13.5
187;6;11.5
187;6;15.25
187;6;12.25
187;6;16
187;1;11.5
187;1;12
187;1;13.5
187;1;14.5
187;1;12
187;1;12
187;1;13
187;2;10.5
187;2;6.5
187;2;9.5
187;2;10.5
187;2;11
203;8;6.5
203;8;7.5
203;8;6
203;8;6.5
203;8;9
203;4;4.5
203;4;6
203;4;6.5
203;3;14
203;3;13.75
203;3;14.5
203;3;14
203;3;15
203;3;15
203;3;12.5
203;7;9.9
203;7;10.9
203;7;10.6
203;7;9.9
203;7;9.8
203;7;10.5
203;9;13.2
203;9;11.9
203;9;9.1
203;9;7
203;9;8.7
203;5;9.75
203;5;12.75
203;5;13.25
203;5;17.25
203;5;12.25
203;5;13.75
203;5;11.5
203;5;15.25
203;5;15.5
203;10;8.5
203;10;5
203;10;6.5
203;10;7
203;6;17.25
203;6;10.75
203;6;16.75
203;6;11.75
203;6;14.5
203;6;16.25
203;6;10.75
203;6;14.5
203;1;7.5
203;1;11
203;1;11.5
203;1;12.5
203;1;12.5
203;1;14.5
203;2;11.5
203;2;9.5
203;2;5
203;2;10
203;2;8.5
205;8;6
205;8;8
205;8;5.5
205;8;6
205;8;6.5
205;8;9
205;4;6
205;4;6.5
205;4;9.5
205;3;15.75
205;3;14.5
205;3;15
205;3;13.5
205;3;16
205;3;15.25
205;3;15.5
205;7;10.3
205;7;10.1
205;7;10.3
205;7;9.7
205;7;10.5
205;7;10.7
205;9;5.1
205;9;11.4
205;9;12
205;9;8.8
205;9;8.1
205;5;10.5
205;5;9.25
205;5;12
205;5;15
205;5;8.75
205;5;13.25
205;5;10.75
205;5;11.25
205;5;8.25
205;10;11
205;10;6.5
205;10;8
205;10;4
205;10;5
205;6;12.75
205;6;11
205;6;8
205;6;8.75
205;6;11
205;6;13
205;6;18.5
205;6;13
205;1;14
205;1;11.5
205;1;8
205;1;8
205;1;11.5
205;1;9.5
205;1;8.5
205;2;7.5
205;2;8
205;2;6
205;2;9
205;2;7
215;8;8.5
215;8;7.5
215;8;6.5
215;8;6.5
215;8;7
215;8;9
215;4;6
215;4;8
215;4;7
215;3;12
215;3;16.75
215;3;14
215;3;13.5
215;3;16.75
215;3;12.5
215;3;14.25
215;7;10.2
215;7;11.4
215;7;10.5
215;7;9.6
215;7;10.8
215;7;11.9
215;9;8.9
215;9;10.8
215;9;11.2
215;9;18.8
215;9;13.8
215;9;16.2
215;5;11.75
215;5;15.75
215;5;14.75
215;5;8.25
215;5;14
215;5;18
215;5;20
215;5;13.25
215;5;13.5
215;10;1.5
215;10;8.5
215;10;8
215;10;10.5
215;10;7
215;6;13
215;6;8
215;6;17.75
215;6;15
215;6;16.25
215;6;18
215;6;16
215;6;9
215;1;11
215;1;10
215;1;10.5
215;1;10.5
215;1;11.5
215;1;11
215;1;8.5
215;2;11
215;2;9.5
215;2;4.5
215;2;9.5
215;2;9.5
219;8;6.5
219;8;7.5
219;8;8.5
219;8;5.5
219;8;9
219;8;8.5
219;4;7
219;4;7.5
219;4;7
219;3;13.75
219;3;15
219;3;13.75
219;3;15.5
219;3;14.5
219;3;15.75
219;3;13.5
219;7;11.2
219;7;10.3
219;7;10.2
219;7;10
219;7;11.5
219;7;9.2
219;9;11.2
219;9;7.1
219;9;11.9
219;9;9.7
219;9;9.3
219;9;8.4
219;5;10.75
219;5;13.5
219;5;16.25
219;5;14.75
219;5;14
219;5;8.5
219;5;13.5
219;5;12.25
219;5;12.5
219;10;5.5
219;10;7.5
219;10;4.5
219;10;3.5
219;10;12
219;6;11
219;6;11.75
219;6;19.25
219;6;14.75
219;6;14
219;6;12
219;6;9.25
219;6;15.5
219;1;12.5
219;1;11
219;1;13
219;1;10
219;1;14
219;1;13
219;1;10.5
219;2;9.5
219;2;9.5
219;2;9.5
219;2;8.5
219;2;8.5
223;8;7
223;8;6.5
223;8;8
223;8;8.5
223;8;7.5
223;8;6.5
223;4;10
223;4;7
223;4;unknown
223;3;14.25
223;3;15.5
223;3;14.25
223;3;16.5
223;3;14.25
223;3;14
223;3;15.5
223;7;9.3
223;7;11.1
223;7;11.9
223;7;9.3
223;7;8.2
223;7;12.3
223;9;8.8
223;9;8.9
223;9;8.7
223;9;4.2
223;9;10.5
223;9;9.7
223;5;7.75
223;5;9.75
223;5;14
223;5;12.25
223;5;12.25
223;5;7.25
223;5;10.25
223;5;15.5
223;5;14.5
223;10;4
223;10;7
223;10;8.5
223;10;12
223;6;16
223;6;10.75
223;6;9.5
223;6;14.75
223;6;13.5
223;6;10.75
223;6;9
223;1;10.5
223;1;10.5
223;1;12
223;1;10.5
223;1;8
223;1;9
223;2;7
223;2;unknown
223;2;8.5
223;2;5
223;2;10
258;8;unknown
258;8;7
258;8;7
258;8;5
258;8;8
258;8;9
258;4;8
258;4;5
258;4;6.5
258;3;13.75
258;3;14.5
258;3;15.25
258;3;16.5
258;3;14.75
258;3;12.75
258;3;13.25
258;7;9
258;7;9.2
258;7;11.1
258;7;11.2
258;7;10
258;7;12.4
258;9;10.7
258;9;6.1
258;9;7.2
258;9;14.4
258;9;13.6
258;9;11.6
258;5;14.25
258;5;12.25
258;5;8.25
258;5;12.75
258;5;9.25
258;5;14.75
258;5;14.25
258;5;6
258;5;16.5
258;10;9.5
258;10;12.5
258;10;8.5
258;10;11
258;10;8.5
258;6;16.25
258;6;15.25
258;6;9.5
258;6;12.75
258;6;14.75
258;6;15.5
258;6;19.5
258;6;14.5
258;1;11
258;1;12
258;1;9.5
258;1;12.5
258;1;13.5
258;1;11.5
258;1;12
258;2;11
258;2;9
258;2;9.5
258;2;6.5
258;2;8.5
287;8;7.5
287;8;9
287;8;9.5
287;8;7
287;8;8.5
287;8;6
287;4;6.5
287;4;6.5
287;4;8
287;3;14.75
287;3;13.25
287;3;13.5
287;3;14.75
287;3;15.5
287;3;14.25
287;3;15.75
287;7;10.1
287;7;11.8
287;7;11.9
287;7;10.6
287;7;10.8
287;7;10.7
287;9;11.3
287;9;6.5
287;9;10.9
287;9;15
287;9;12.6
287;9;7.9
287;5;12
287;5;unknown
287;5;10
287;5;10.75
287;5;18
287;5;13.5
287;5;13.5
287;5;13
287;5;18
287;10;7.5
287;10;6
287;10;5.5
287;10;4.5
287;6;13.25
287;6;17
287;6;19.25
287;6;17.25
287;6;12.75
287;6;13.5
287;6;11.25
287;6;15.25
287;1;10.5
287;1;8.5
287;1;7.5
287;1;12.5
287;1;12
287;1;13.5
287;1;13.5
287;2;12.5
287;2;unknown
287;2;11.5
287;2;8
287;2;8
313;8;7
313;8;9.5
313;8;8
313;8;7.5
313;8;7.5
313;8;8.5
313;4;8
313;4;4
313;4;3.5
313;3;16.5
313;3;13.75
313;3;14
313;3;13.5
313;3;13.5
313;3;unknown
313;3;15.25
313;7;10.2
313;7;12.7
313;7;8.1
313;7;10.8
313;7;8.8
313;7;11.2
313;9;10.4
313;9;9
313;9;4.7
313;9;12.9
313;9;12.5
313;5;17.25
313;5;16
313;5;11.25
313;5;9.75
313;5;13.75
313;5;unknown
313;5;16
313;5;13
313;5;10.75
313;10;8
313;10;6.5
313;10;3.5
313;10;9.5
313;10;7.5
313;6;17.75
313;6;17
313;6;16.75
313;6;15
313;6;16.25
313;6;12.25
313;6;11.5
313;6;12.5
313;1;10
313;1;10.5
313;1;9
313;1;10
313;1;9
313;1;12
313;1;11.5
313;2;7
313;2;10.5
313;2;11.5
313;2;8
313;2;9
314;8;7
314;8;6.5
314;8;9.5
314;8;6
314;8;7.5
314;8;7.5
314;4;7
314;4;8.5
314;4;4.5
314;3;16
314;3;14.75
314;3;11.25
314;3;13.5
314;3;13.5
314;3;13.25
314;3;14.25
314;7;9.9
314;7;10.1
314;7;13.4
314;7;12.2
314;7;9.8
314;7;11.6
314;9;6.6
314;9;11.8
314;9;2.5
314;9;13.2
314;9;9.9
314;9;7.4
314;5;12.25
314;5;12.25
314;5;19.25
314;5;11
314;5;7.75
314;5;12.25
314;5;unknown
314;5;14.5
314;10;11.5
314;10;9.5
314;10;8.5
314;10;10
314;10;9.5
314;6;14.5
314;6;20
314;6;14.25
314;6;unknown
314;6;10.25
314;6;15
314;6;15.75
314;6;12.75
314;1;12
314;1;9
314;1;11
314;1;9
314;1;12
314;1;11.5
314;1;13
314;2;10
314;2;6.5
314;2;5
314;2;10
314;2;8
322;8;10
322;8;6.5
322;8;7
322;8;6.5
322;8;7
322;8;7
322;4;7.5
322;4;5.5
322;3;14.75
322;3;14.5
322;3;15.25
322;3;14.25
322;3;14.75
322;3;14
322;3;14.25
322;7;10.4
322;7;10.5
322;7;8.9
322;7;11
322;7;10.6
322;7;9.8
322;9;11.6
322;9;10.3
322;9;12.9
322;9;14.1
322;9;11.9
322;9;7
322;5;14.5
322;5;13.5
322;5;11.25
322;5;12.75
322;5;12
322;5;10
322;5;9.25
322;5;13
322;5;12
322;10;9
322;10;3
322;10;7.5
322;10;6
322;10;8
322;6;13.25
322;6;14
322;6;13.75
322;6;unknown
322;6;16
322;6;12
322;6;14.25
322;6;12.25
322;1;11
322;1;11
322;1;9.5
322;1;11
322;1;10
322;1;14.5
322;1;9.5
322;2;9.5
322;2;8.5
322;2;7.5
322;2;9
322;2;8
355;8;7.5
355;8;7
355;8;9
355;8;7.5
355;8;8
355;8;7.5
355;4;7
355;4;7.5
355;4;6
355;3;14.5
355;3;13.5
355;3;13.75
355;3;13.5
355;3;17
355;3;13
355;7;8.7
355;7;10.2
355;7;10.1
355;7;10
355;7;11.2
355;9;6.1
355;9;8.5
355;9;8.9
355;9;5.8
355;9;10.2
355;9;14.2
355;5;12.75
355;5;16.25
355;5;10
355;5;13.5
355;5;11.75
355;5;11.5
355;5;13.5
355;5;14
355;5;10
355;10;8.5
355;10;6.5
355;10;5
355;10;6
355;10;8
355;6;7.5
355;6;14.75
355;6;12.25
355;6;11.25
355;6;19
355;6;14.25
355;6;11.25
355;6;14.5
355;1;10.5
355;1;9.5
355;1;9
355;1;8
355;1;10.5
355;1;9
355;1;10
355;2;8
355;2;9
355;2;6
355;2;8
355;2;9
356;8;6.5
356;8;8.5
356;8;7
356;8;4.5
356;8;9
356;8;9
356;4;7
356;4;6
356;4;10
356;3;13.75
356;3;15.25
356;3;16
356;3;16
356;3;13
356;3;15.75
356;3;16
356;7;10.6
356;7;10.2
356;7;11.9
356;7;7.2
356;7;11
356;7;10.4
356;9;9.3
356;9;11
356;9;9.9
356;9;6.6
356;9;9
356;9;5
356;5;12.25
356;5;8.5
356;5;10.5
356;5;10.75
356;5;13
356;5;12.25
356;5;13
356;5;14.75
356;5;8.5
356;10;10
356;10;6.5
356;10;7
356;10;10.5
356;10;9.5
356;6;9.75
356;6;16.75
356;6;9.5
356;6;14.5
356;6;14.75
356;6;14
356;6;13.75
356;6;14.75
356;1;8
356;1;14
356;1;9
356;1;10
356;1;9.5
356;1;11
356;1;12
356;2;8.5
356;2;9.5
356;2;9
356;2;8
356;2;8
379;8;7.5
379;8;10
379;8;4
379;8;9.5
379;8;9.5
379;8;8.5
379;4;8
379;4;6
379;4;unknown
379;3;13.75
379;3;12.75
379;3;14.25
379;3;unknown
379;3;14
379;3;13.25
379;3;14.25
379;7;9.2
379;7;10.1
379;7;11.7
379;7;11.9
379;7;10.4
379;7;9.6
379;9;13.2
379;9;7.9
379;9;12.1
379;9;4.4
379;9;11.2
379;9;12.3
379;5;15.75
379;5;10.75
379;5;9.75
379;5;11.75
379;5;14.5
379;5;12
379;5;16.25
379;5;14
379;5;16.25
379;10;11
379;10;8.5
379;10;5
379;10;14.5
379;10;8
379;6;17.75
379;6;14.5
379;6;11.5
379;6;11.75
379;6;15
379;6;13.25
379;6;14
379;6;10.25
379;1;7.5
379;1;11
379;1;10.5
379;1;13
379;1;4
379;1;9
379;1;11.5
379;2;9.5
379;2;8
379;2;9.5
379;2;8.5
379;2;8.5
388;8;7.5
388;8;8
388;8;7
388;8;6.5
388;8;6
388;8;7.5
388;4;8.5
388;4;9.5
388;4;9.5
388;3;14.25
388;3;13.5
388;3;14.25
388;3;14
388;3;14.5
388;3;15.25
388;3;15.25
388;7;9.7
388;7;10.4
388;7;11
388;7;10.4
388;7;8.8
388;9;10.2
388;9;10.3
388;9;12.2
388;9;5.5
388;9;9
388;9;11.1
388;5;12.75
388;5;10.5
388;5;12.25
388;5;13.25
388;5;12.5
388;5;12
388;5;10.25
388;5;14.25
388;5;11.25
388;10;6
388;10;6.5
388;10;8
388;10;11.5
388;10;15
388;6;unknown
388;6;11.25
388;6;11.75
388;6;15
388;6;8.25
388;6;unknown
388;6;12.5
388;6;14.75
388;1;8
388;1;10.5
388;1;10
388;1;9.5
388;1;11.5
388;1;12
388;1;10.5
388;2;8
388;2;8.5
388;2;7.5
388;2;6.5
388;2;5.5
396;8;8.5
396;8;5.5
396;8;10
396;8;7
396;8;6.5
396;8;8
396;4;7
396;4;9
396;4;7
396;3;13
396;3;15.25
396;3;15.75
396;3;14.75
396;3;14
396;3;14
396;3;15.5
396;7;11.6
396;7;10.5
396;7;11.2
396;7;10.3
396;7;10.1
396;7;10.8
396;9;12.5
396;9;15.1
396;9;14
396;9;11.9
396;9;10.9
396;9;15
396;5;12.75
396;5;15
396;5;12
396;5;9.75
396;5;11.25
396;5;13.25
396;5;18.25
396;5;16.5
396;5;13
396;10;9
396;10;3.5
396;10;7.5
396;10;9.5
396;10;7.5
396;6;13.75
396;6;12
396;6;14
396;6;14.25
396;6;14.25
396;6;15
396;6;19.25
396;6;14.5
396;1;9.5
396;1;11.5
396;1;10
396;1;8
396;1;10
396;1;10.5
396;1;12
396;2;13.5
396;2;11.5
396;2;9
396;2;8.5
396;2;10
405;8;10.5
405;8;10
405;8;8
405;8;5.5
405;8;7.5
405;8;7.5
405;4;7.5
405;4;7.5
405;4;7
405;3;14.25
405;3;15.5
405;3;13.5
405;3;14.75
405;3;14
405;3;15.5
405;3;16
405;7;10.7
405;7;10.4
405;7;10.8
405;7;10.7
405;7;unknown
405;7;9.2
405;9;6.8
405;9;11.2
405;9;11.5
405;9;10.1
405;9;10.2
405;9;12.3
405;5;15
405;5;15.75
405;5;7.75
405;5;13
405;5;15
405;5;13
405;5;11
405;5;13.25
405;5;9.5
405;10;0
405;10;8
405;10;6.5
405;10;10.5
405;10;11
405;6;10.5
405;6;14
405;6;12.75
405;6;20
405;6;15.25
405;6;12.75
405;6;14.75
405;6;unknown
405;1;12
405;1;13
405;1;11.5
405;1;10
405;1;10.5
405;1;12
405;1;10
405;2;9.5
405;2;8.5
405;2;11.5
405;2;9
405;2;8
452;8;7.5
452;8;8
452;8;7.5
452;8;8.5
452;8;8
452;8;8.5
452;4;9.5
452;4;6.5
452;4;7.5
452;3;15.5
452;3;14
452;3;14.5
452;3;15
452;3;15.5
452;3;13.5
452;3;16
452;7;12
452;7;11
452;7;9.5
452;7;10.1
452;7;10
452;7;9.8
452;9;10.6
452;9;9.8
452;9;8
452;9;7
452;9;13.9
452;9;10
452;5;13.25
452;5;16
452;5;11
452;5;11.75
452;5;15.75
452;5;15.75
452;5;11
452;5;14.5
452;10;11
452;10;7.5
452;10;8.5
452;10;7.5
452;10;5.5
452;6;9.75
452;6;15.5
452;6;13.75
452;6;13.25
452;6;13.25
452;6;14
452;6;14.5
452;6;13
452;1;9.5
452;1;15
452;1;11.5
452;1;9
452;1;13.5
452;1;10
452;1;11
452;2;8.5
452;2;7.5
452;2;9
452;2;8
452;2;6
478;8;9.5
478;8;8.5
478;8;11
478;8;7
478;8;8
478;8;7.5
478;4;7
478;4;6.5
478;4;7
478;3;14.5
478;3;15.75
478;3;15.5
478;3;14
478;3;15.25
478;3;11.75
478;3;16.75
478;7;12.1
478;7;9.7
478;7;12.2
478;7;10.1
478;7;10.4
478;7;9.4
478;9;8.5
478;9;8.2
478;9;4.6
478;9;10.9
478;9;8.9
478;9;7.3
478;5;9.25
478;5;14.5
478;5;11.75
478;5;15.5
478;5;10.25
478;5;16.5
478;5;4.75
478;5;18.5
478;10;11.5
478;10;6.5
478;10;1.5
478;10;5.5
478;10;12
478;6;8
478;6;11.25
478;6;20
478;6;14.5
478;6;14
478;6;16.75
478;6;7.25
478;6;15.25
478;1;10
478;1;13.5
478;1;10.5
478;1;6.5
478;1;10
478;1;6
478;1;9
478;2;6
478;2;7.5
478;2;10
478;2;7.5
478;2;8.5
488;8;7.5
488;8;8
488;8;7.5
488;8;6.5
488;8;3.5
488;8;7.5
488;4;7
488;4;7
488;4;8
488;3;14.5
488;3;13.25
488;3;14.75
488;3;15
488;3;15
488;3;14.25
488;3;14.25
488;7;11.9
488;7;11.5
488;7;9.8
488;7;11
488;7;9.6
488;7;8.2
488;9;11.8
488;9;6.2
488;9;10
488;9;unknown
488;9;5.6
488;5;9.75
488;5;12.25
488;5;12
488;5;13.5
488;5;10.75
488;5;15.5
488;5;6.25
488;5;11.25
488;5;13.5
488;10;2
488;10;10.5
488;10;7
488;10;9.5
488;10;10
488;6;13
488;6;12
488;6;15.5
488;6;12.5
488;6;15
488;6;10
488;6;14
488;6;16.5
488;1;11.5
488;1;10
488;1;13.5
488;1;11.5
488;1;8
488;1;10.5
488;1;11
488;2;7.5
488;2;7
488;2;7
488;2;5.5
488;2;10
496;8;6.5
496;8;6.5
496;8;8.5
496;8;6.5
496;8;8
496;8;7.5
496;4;9
496;4;8.5
496;4;5.5
496;3;14.25
496;3;14.75
496;3;15.25
496;3;11.5
496;3;12.75
496;3;13.75
496;3;14.5
496;7;13.2
496;7;12.1
496;7;8.8
496;7;11.1
496;7;9.4
496;7;11
496;9;9.3
496;9;8.3
496;9;9.5
496;9;15.2
496;9;14.8
496;9;9
496;5;15.25
496;5;9.5
496;5;9.25
496;5;18
496;5;12.5
496;5;13
496;5;16.5
496;5;15.75
496;10;6.5
496;10;2.5
496;10;5.5
496;10;6.5
496;6;15
496;6;17.5
496;6;14.25
496;6;14
496;6;20
496;6;18.25
496;6;12.25
496;6;19.5
496;1;7.5
496;1;9.5
496;1;12
496;1;12
496;1;10
496;1;10
496;1;11
496;2;9
496;2;9.5
496;2;11.5
496;2;13
496;2;7
508;8;7
508;8;10
508;8;7.5
508;8;7
508;8;8
508;8;9.5
508;4;7
508;4;7
508;4;7
508;3;12.75
508;3;13.75
